<Ewe/V>	I/mA	Ns	time/s	
1.4768153E+000	5.1488452E+002	0	08/31/2025 15:58:40.2850
1.4768192E+000	5.1437500E+002	0	08/31/2025 15:58:40.3850
1.4768268E+000	5.1896039E+002	0	08/31/2025 15:58:40.4850
1.4768339E+000	5.1131805E+002	0	08/31/2025 15:58:40.5850
1.4768481E+000	5.1437500E+002	0	08/31/2025 15:58:40.6850
1.4768637E+000	5.1539404E+002	0	08/31/2025 15:58:40.7850
1.4768653E+000	5.0724213E+002	0	08/31/2025 15:58:40.8850
1.4768728E+000	5.1590344E+002	0	08/31/2025 15:58:40.9850
1.4768741E+000	5.1896039E+002	0	08/31/2025 15:58:41.0850
1.4768865E+000	5.1131805E+002	0	08/31/2025 15:58:41.1850
1.4768969E+000	5.1488452E+002	0	08/31/2025 15:58:41.2850
1.4769011E+000	5.1946991E+002	0	08/31/2025 15:58:41.3850
1.4769101E+000	5.1692249E+002	0	08/31/2025 15:58:41.4850
1.4769117E+000	5.2048889E+002	0	08/31/2025 15:58:41.5850
1.4769238E+000	5.1590344E+002	0	08/31/2025 15:58:41.6850
1.4769335E+000	5.2048889E+002	0	08/31/2025 15:58:41.7850
1.4769388E+000	5.2201733E+002	0	08/31/2025 15:58:41.8850
1.4769520E+000	5.1743195E+002	0	08/31/2025 15:58:41.9850
1.4769630E+000	5.1845093E+002	0	08/31/2025 15:58:42.0850
1.4769784E+000	5.1335602E+002	0	08/31/2025 15:58:42.1850
1.4769819E+000	5.1845093E+002	0	08/31/2025 15:58:42.2850
1.4769968E+000	5.0928009E+002	0	08/31/2025 15:58:42.3850
1.4770017E+000	5.1946991E+002	0	08/31/2025 15:58:42.4850
1.4770036E+000	5.2252686E+002	0	08/31/2025 15:58:42.5850
1.4770111E+000	5.1794147E+002	0	08/31/2025 15:58:42.6850
1.4770187E+000	5.2456482E+002	0	08/31/2025 15:58:42.7850
1.4770260E+000	5.2201733E+002	0	08/31/2025 15:58:42.8850
1.4770346E+000	5.1080859E+002	0	08/31/2025 15:58:42.9850
1.4770390E+000	5.2099835E+002	0	08/31/2025 15:58:43.0850
1.4770515E+000	5.0520419E+002	0	08/31/2025 15:58:43.1850
1.4770592E+000	5.2558374E+002	0	08/31/2025 15:58:43.2850
1.4770662E+000	5.1284650E+002	0	08/31/2025 15:58:43.3850
1.4770898E+000	5.2456482E+002	0	08/31/2025 15:58:43.4850
1.4770944E+000	5.1692249E+002	0	08/31/2025 15:58:43.5850
1.4770969E+000	5.1590344E+002	0	08/31/2025 15:58:43.6850
1.4771063E+000	5.1794147E+002	0	08/31/2025 15:58:43.7850
1.4771079E+000	5.2201733E+002	0	08/31/2025 15:58:43.8850
1.4771175E+000	5.2048889E+002	0	08/31/2025 15:58:43.9850
1.4771205E+000	5.1845093E+002	0	08/31/2025 15:58:44.0850
1.4771246E+000	5.1437500E+002	0	08/31/2025 15:58:44.1850
1.4771317E+000	5.1641296E+002	0	08/31/2025 15:58:44.2850
1.4771401E+000	5.1997943E+002	0	08/31/2025 15:58:44.3850
1.4771521E+000	5.1743195E+002	0	08/31/2025 15:58:44.4850
1.4771594E+000	5.1029907E+002	0	08/31/2025 15:58:44.5850
1.4771749E+000	5.1131805E+002	0	08/31/2025 15:58:44.6850
1.4771891E+000	5.1896039E+002	0	08/31/2025 15:58:44.7850
1.4771879E+000	5.1997943E+002	0	08/31/2025 15:58:44.8850
1.4771954E+000	5.1794147E+002	0	08/31/2025 15:58:44.9850
1.4772029E+000	5.1946991E+002	0	08/31/2025 15:58:45.0850
1.4772047E+000	5.1743195E+002	0	08/31/2025 15:58:45.1850
1.4772220E+000	5.1946991E+002	0	08/31/2025 15:58:45.2850
1.4772177E+000	5.1845093E+002	0	08/31/2025 15:58:45.3850
1.4772269E+000	5.2558374E+002	0	08/31/2025 15:58:45.4850
1.4772304E+000	5.2201733E+002	0	08/31/2025 15:58:45.5850
1.4772412E+000	5.1794147E+002	0	08/31/2025 15:58:45.6850
1.4772450E+000	5.1488452E+002	0	08/31/2025 15:58:45.7850
1.4772457E+000	5.2150787E+002	0	08/31/2025 15:58:45.8850
1.4772629E+000	5.1488452E+002	0	08/31/2025 15:58:45.9850
1.4772756E+000	5.1794147E+002	0	08/31/2025 15:58:46.0850
1.4772681E+000	5.1641296E+002	0	08/31/2025 15:58:46.1850
1.4772680E+000	5.2099835E+002	0	08/31/2025 15:58:46.2850
1.4772832E+000	5.1692249E+002	0	08/31/2025 15:58:46.3850
1.4772927E+000	5.2405530E+002	0	08/31/2025 15:58:46.4850
1.4773037E+000	5.1997943E+002	0	08/31/2025 15:58:46.5850
1.4772958E+000	5.0978955E+002	0	08/31/2025 15:58:46.6850
1.4773099E+000	5.1182755E+002	0	08/31/2025 15:58:46.7850
1.4773171E+000	5.1080859E+002	0	08/31/2025 15:58:46.8850
1.4773208E+000	5.1182755E+002	0	08/31/2025 15:58:46.9850
1.4773401E+000	5.2252686E+002	0	08/31/2025 15:58:47.0850
1.4773337E+000	5.2456482E+002	0	08/31/2025 15:58:47.1850
1.4773449E+000	5.1845093E+002	0	08/31/2025 15:58:47.2850
1.4773588E+000	5.1029907E+002	0	08/31/2025 15:58:47.3850
1.4773591E+000	5.2303632E+002	0	08/31/2025 15:58:47.4850
1.4773650E+000	5.2099835E+002	0	08/31/2025 15:58:47.5850
1.4773822E+000	5.1590344E+002	0	08/31/2025 15:58:47.6850
1.4773806E+000	5.1896039E+002	0	08/31/2025 15:58:47.7850
1.4773923E+000	5.1590344E+002	0	08/31/2025 15:58:47.8850
1.4773829E+000	5.2099835E+002	0	08/31/2025 15:58:47.9850
1.4773902E+000	5.2099835E+002	0	08/31/2025 15:58:48.0850
1.4774013E+000	5.1386554E+002	0	08/31/2025 15:58:48.1850
1.4774051E+000	5.1794147E+002	0	08/31/2025 15:58:48.2850
1.4774138E+000	5.2150787E+002	0	08/31/2025 15:58:48.3850
1.4774184E+000	5.1539404E+002	0	08/31/2025 15:58:48.4850
1.4774259E+000	5.1743195E+002	0	08/31/2025 15:58:48.5850
1.4774299E+000	5.2711224E+002	0	08/31/2025 15:58:48.6850
1.4774423E+000	5.1794147E+002	0	08/31/2025 15:58:48.7850
1.4774455E+000	5.2609326E+002	0	08/31/2025 15:58:48.8850
1.4774499E+000	5.1946991E+002	0	08/31/2025 15:58:48.9850
1.4774595E+000	5.1131805E+002	0	08/31/2025 15:58:49.0850
1.4774590E+000	5.1641296E+002	0	08/31/2025 15:58:49.1850
1.4774730E+000	5.1539404E+002	0	08/31/2025 15:58:49.2850
1.4774756E+000	5.1284650E+002	0	08/31/2025 15:58:49.3850
1.4774851E+000	5.1131805E+002	0	08/31/2025 15:58:49.4850
1.4774913E+000	5.2456482E+002	0	08/31/2025 15:58:49.5850
1.4774860E+000	5.1590344E+002	0	08/31/2025 15:58:49.6850
1.4774964E+000	5.1437500E+002	0	08/31/2025 15:58:49.7850
1.4774934E+000	5.1233710E+002	0	08/31/2025 15:58:49.8850
1.4775094E+000	5.2354584E+002	0	08/31/2025 15:58:49.9850
1.4775211E+000	5.1997943E+002	0	08/31/2025 15:58:50.0850
1.4775162E+000	5.0978955E+002	0	08/31/2025 15:58:50.1850
1.4775199E+000	5.1488452E+002	0	08/31/2025 15:58:50.2850
1.4775347E+000	5.2507428E+002	0	08/31/2025 15:58:50.3850
1.4775574E+000	5.1233710E+002	0	08/31/2025 15:58:50.4850
1.4775752E+000	5.1488452E+002	0	08/31/2025 15:58:50.5850
1.4775813E+000	5.1335602E+002	0	08/31/2025 15:58:50.6850
1.4775718E+000	5.1284650E+002	0	08/31/2025 15:58:50.7850
1.4775765E+000	5.1539404E+002	0	08/31/2025 15:58:50.8850
1.4775829E+000	5.1896039E+002	0	08/31/2025 15:58:50.9850
1.4776187E+000	5.1794147E+002	0	08/31/2025 15:58:51.0850
1.4776263E+000	5.2252686E+002	0	08/31/2025 15:58:51.1850
1.4776095E+000	5.1080859E+002	0	08/31/2025 15:58:51.2850
1.4776126E+000	5.1845093E+002	0	08/31/2025 15:58:51.3850
1.4776111E+000	5.1641296E+002	0	08/31/2025 15:58:51.4850
1.4776144E+000	5.1896039E+002	0	08/31/2025 15:58:51.5850
1.4776216E+000	5.1488452E+002	0	08/31/2025 15:58:51.6850
1.4776174E+000	5.1488452E+002	0	08/31/2025 15:58:51.7850
1.4776284E+000	5.1590344E+002	0	08/31/2025 15:58:51.8850
1.4776374E+000	5.1131805E+002	0	08/31/2025 15:58:51.9850
1.4776433E+000	5.1233710E+002	0	08/31/2025 15:58:52.0850
1.4776547E+000	5.1794147E+002	0	08/31/2025 15:58:52.1850
1.4776517E+000	5.1794147E+002	0	08/31/2025 15:58:52.2850
1.4776562E+000	5.2201733E+002	0	08/31/2025 15:58:52.3850
1.4776644E+000	5.1743195E+002	0	08/31/2025 15:58:52.4850
1.4776646E+000	5.1845093E+002	0	08/31/2025 15:58:52.5850
1.4776784E+000	5.2048889E+002	0	08/31/2025 15:58:52.6850
1.4776790E+000	5.1845093E+002	0	08/31/2025 15:58:52.7850
1.4776886E+000	5.2507428E+002	0	08/31/2025 15:58:52.8850
1.4777050E+000	5.1437500E+002	0	08/31/2025 15:58:52.9850
1.4777054E+000	5.1641296E+002	0	08/31/2025 15:58:53.0850
1.4777129E+000	5.1743195E+002	0	08/31/2025 15:58:53.1850
1.4777288E+000	5.1539404E+002	0	08/31/2025 15:58:53.2850
1.4777302E+000	5.0571365E+002	0	08/31/2025 15:58:53.3850
1.4777310E+000	5.1029907E+002	0	08/31/2025 15:58:53.4850
1.4777385E+000	5.1845093E+002	0	08/31/2025 15:58:53.5850
1.4777478E+000	5.1743195E+002	0	08/31/2025 15:58:53.6850
1.4777439E+000	5.1386554E+002	0	08/31/2025 15:58:53.7850
1.4777474E+000	5.2201733E+002	0	08/31/2025 15:58:53.8850
1.4777536E+000	5.1946991E+002	0	08/31/2025 15:58:53.9850
1.4777584E+000	5.1946991E+002	0	08/31/2025 15:58:54.0850
1.4777788E+000	5.1284650E+002	0	08/31/2025 15:58:54.1850
1.4777874E+000	5.1794147E+002	0	08/31/2025 15:58:54.2850
1.4777884E+000	5.1488452E+002	0	08/31/2025 15:58:54.3850
1.4777997E+000	5.2048889E+002	0	08/31/2025 15:58:54.4850
1.4778091E+000	5.2507428E+002	0	08/31/2025 15:58:54.5850
1.4778109E+000	5.1539404E+002	0	08/31/2025 15:58:54.6850
1.4778138E+000	5.2660272E+002	0	08/31/2025 15:58:54.7850
1.4778038E+000	5.1794147E+002	0	08/31/2025 15:58:54.8850
1.4778123E+000	5.2252686E+002	0	08/31/2025 15:58:54.9850
1.4778285E+000	5.1539404E+002	0	08/31/2025 15:58:55.0850
1.4778254E+000	5.2048889E+002	0	08/31/2025 15:58:55.1850
1.4778332E+000	5.1794147E+002	0	08/31/2025 15:58:55.2850
1.4778329E+000	5.1131805E+002	0	08/31/2025 15:58:55.3850
1.4778392E+000	5.1692249E+002	0	08/31/2025 15:58:55.4850
1.4778396E+000	5.1590344E+002	0	08/31/2025 15:58:55.5850
1.4778490E+000	5.1845093E+002	0	08/31/2025 15:58:55.6850
1.4778601E+000	5.1946991E+002	0	08/31/2025 15:58:55.7850
1.4778633E+000	5.1437500E+002	0	08/31/2025 15:58:55.8850
1.4778802E+000	5.2150787E+002	0	08/31/2025 15:58:55.9850
1.4778826E+000	5.1692249E+002	0	08/31/2025 15:58:56.0850
1.4778793E+000	5.2048889E+002	0	08/31/2025 15:58:56.1850
1.4778850E+000	5.2099835E+002	0	08/31/2025 15:58:56.2850
1.4778863E+000	5.1692249E+002	0	08/31/2025 15:58:56.3850
1.4778941E+000	5.1539404E+002	0	08/31/2025 15:58:56.4850
1.4779010E+000	5.1946991E+002	0	08/31/2025 15:58:56.5850
1.4779011E+000	5.1386554E+002	0	08/31/2025 15:58:56.6850
1.4779115E+000	5.2150787E+002	0	08/31/2025 15:58:56.7850
1.4779083E+000	5.2099835E+002	0	08/31/2025 15:58:56.8850
1.4779184E+000	5.1641296E+002	0	08/31/2025 15:58:56.9850
1.4779222E+000	5.1284650E+002	0	08/31/2025 15:58:57.0850
1.4779267E+000	5.1131805E+002	0	08/31/2025 15:58:57.1850
1.4779474E+000	5.2303632E+002	0	08/31/2025 15:58:57.2850
1.4779427E+000	5.1488452E+002	0	08/31/2025 15:58:57.3850
1.4779576E+000	5.1590344E+002	0	08/31/2025 15:58:57.4850
1.4779729E+000	5.1896039E+002	0	08/31/2025 15:58:57.5850
1.4779718E+000	5.1997943E+002	0	08/31/2025 15:58:57.6850
1.4779853E+000	5.2660272E+002	0	08/31/2025 15:58:57.7850
1.4779860E+000	5.1386554E+002	0	08/31/2025 15:58:57.8850
1.4779956E+000	5.2558374E+002	0	08/31/2025 15:58:57.9850
1.4779872E+000	5.1997943E+002	0	08/31/2025 15:58:58.0850
1.4779886E+000	5.1488452E+002	0	08/31/2025 15:58:58.1850
1.4779937E+000	5.1437500E+002	0	08/31/2025 15:58:58.2850
1.4780059E+000	5.1386554E+002	0	08/31/2025 15:58:58.3850
1.4780035E+000	5.1794147E+002	0	08/31/2025 15:58:58.4850
1.4780140E+000	5.1539404E+002	0	08/31/2025 15:58:58.5850
1.4780184E+000	5.2099835E+002	0	08/31/2025 15:58:58.6850
1.4780248E+000	5.1794147E+002	0	08/31/2025 15:58:58.7850
1.4780170E+000	5.1743195E+002	0	08/31/2025 15:58:58.8850
1.4780185E+000	5.1437500E+002	0	08/31/2025 15:58:58.9850
1.4780291E+000	5.1743195E+002	0	08/31/2025 15:58:59.0850
1.4780260E+000	5.1997943E+002	0	08/31/2025 15:58:59.1850
1.4780304E+000	5.0877063E+002	0	08/31/2025 15:58:59.2850
1.4780487E+000	5.1182755E+002	0	08/31/2025 15:58:59.3850
1.4780517E+000	5.2354584E+002	0	08/31/2025 15:58:59.4850
1.4780530E+000	5.2405530E+002	0	08/31/2025 15:58:59.5850
1.4780713E+000	5.1233710E+002	0	08/31/2025 15:58:59.6850
1.4780715E+000	5.1743195E+002	0	08/31/2025 15:58:59.7850
1.4780736E+000	5.1896039E+002	0	08/31/2025 15:58:59.8850
1.4780809E+000	5.1641296E+002	0	08/31/2025 15:58:59.9850
1.4780953E+000	5.1896039E+002	0	08/31/2025 15:59:00.0850
1.4781011E+000	5.1896039E+002	0	08/31/2025 15:59:00.1850
1.4781065E+000	5.1437500E+002	0	08/31/2025 15:59:00.2850
1.4781128E+000	5.1386554E+002	0	08/31/2025 15:59:00.3850
1.4781121E+000	5.1743195E+002	0	08/31/2025 15:59:00.4850
1.4781164E+000	5.1131805E+002	0	08/31/2025 15:59:00.5850
1.4781256E+000	5.1488452E+002	0	08/31/2025 15:59:00.6850
1.4781272E+000	5.1284650E+002	0	08/31/2025 15:59:00.7850
1.4781421E+000	5.1335602E+002	0	08/31/2025 15:59:00.8850
1.4781474E+000	5.1997943E+002	0	08/31/2025 15:59:00.9850
1.4781500E+000	5.2150787E+002	0	08/31/2025 15:59:01.0850
1.4781563E+000	5.2099835E+002	0	08/31/2025 15:59:01.1850
1.4781530E+000	5.1488452E+002	0	08/31/2025 15:59:01.2850
1.4781605E+000	5.1029907E+002	0	08/31/2025 15:59:01.3850
1.4781572E+000	5.2507428E+002	0	08/31/2025 15:59:01.4850
1.4781586E+000	5.2558374E+002	0	08/31/2025 15:59:01.5850
1.4781728E+000	5.2252686E+002	0	08/31/2025 15:59:01.6850
1.4781685E+000	5.1590344E+002	0	08/31/2025 15:59:01.7850
1.4781768E+000	5.1997943E+002	0	08/31/2025 15:59:01.8850
1.4781716E+000	5.1284650E+002	0	08/31/2025 15:59:01.9850
1.4781759E+000	5.1692249E+002	0	08/31/2025 15:59:02.0850
1.4781886E+000	5.1946991E+002	0	08/31/2025 15:59:02.1850
1.4781840E+000	5.1437500E+002	0	08/31/2025 15:59:02.2850
1.4781940E+000	5.2048889E+002	0	08/31/2025 15:59:02.3850
1.4781964E+000	5.1743195E+002	0	08/31/2025 15:59:02.4850
1.4782094E+000	5.2609326E+002	0	08/31/2025 15:59:02.5850
1.4782231E+000	5.1488452E+002	0	08/31/2025 15:59:02.6850
1.4782236E+000	5.1386554E+002	0	08/31/2025 15:59:02.7850
1.4782245E+000	5.1997943E+002	0	08/31/2025 15:59:02.8850
1.4782293E+000	5.1845093E+002	0	08/31/2025 15:59:02.9850
1.4782352E+000	5.2507428E+002	0	08/31/2025 15:59:03.0850
1.4782434E+000	5.1997943E+002	0	08/31/2025 15:59:03.1850
1.4782398E+000	5.1845093E+002	0	08/31/2025 15:59:03.2850
1.4782320E+000	5.2048889E+002	0	08/31/2025 15:59:03.3850
1.4782416E+000	5.0928009E+002	0	08/31/2025 15:59:03.4850
1.4782376E+000	5.1437500E+002	0	08/31/2025 15:59:03.5850
1.4782467E+000	5.2456482E+002	0	08/31/2025 15:59:03.6850
1.4782463E+000	5.1845093E+002	0	08/31/2025 15:59:03.7850
1.4782506E+000	5.1335602E+002	0	08/31/2025 15:59:03.8850
1.4782647E+000	5.2048889E+002	0	08/31/2025 15:59:03.9850
1.4782598E+000	5.1641296E+002	0	08/31/2025 15:59:04.0850
1.4782712E+000	5.1896039E+002	0	08/31/2025 15:59:04.1850
1.4782758E+000	5.2660272E+002	0	08/31/2025 15:59:04.2850
1.4782903E+000	5.1386554E+002	0	08/31/2025 15:59:04.3850
1.4782956E+000	5.1946991E+002	0	08/31/2025 15:59:04.4850
1.4783038E+000	5.1896039E+002	0	08/31/2025 15:59:04.5850
1.4783059E+000	5.0877063E+002	0	08/31/2025 15:59:04.6850
1.4783182E+000	5.2354584E+002	0	08/31/2025 15:59:04.7850
1.4783226E+000	5.1845093E+002	0	08/31/2025 15:59:04.8850
1.4783323E+000	5.1845093E+002	0	08/31/2025 15:59:04.9850
1.4783287E+000	5.2609326E+002	0	08/31/2025 15:59:05.0850
1.4783361E+000	5.1335602E+002	0	08/31/2025 15:59:05.1850
1.4783410E+000	5.1794147E+002	0	08/31/2025 15:59:05.2850
1.4783493E+000	5.1539404E+002	0	08/31/2025 15:59:05.3850
1.4783571E+000	5.1437500E+002	0	08/31/2025 15:59:05.4850
1.4783555E+000	5.1386554E+002	0	08/31/2025 15:59:05.5850
1.4783611E+000	5.1284650E+002	0	08/31/2025 15:59:05.6850
1.4783795E+000	5.1488452E+002	0	08/31/2025 15:59:05.7850
1.4783722E+000	5.2201733E+002	0	08/31/2025 15:59:05.8850
1.4783875E+000	5.2150787E+002	0	08/31/2025 15:59:05.9850
1.4783773E+000	5.2048889E+002	0	08/31/2025 15:59:06.0850
1.4783837E+000	5.2099835E+002	0	08/31/2025 15:59:06.1850
1.4783970E+000	5.2099835E+002	0	08/31/2025 15:59:06.2850
1.4784033E+000	5.1896039E+002	0	08/31/2025 15:59:06.3850
1.4784036E+000	5.1641296E+002	0	08/31/2025 15:59:06.4850
1.4784068E+000	5.1284650E+002	0	08/31/2025 15:59:06.5850
1.4784102E+000	5.2456482E+002	0	08/31/2025 15:59:06.6850
1.4784241E+000	5.1131805E+002	0	08/31/2025 15:59:06.7850
1.4784251E+000	5.1131805E+002	0	08/31/2025 15:59:06.8850
1.4784194E+000	5.1896039E+002	0	08/31/2025 15:59:06.9850
1.4784329E+000	5.1386554E+002	0	08/31/2025 15:59:07.0850
1.4784338E+000	5.1997943E+002	0	08/31/2025 15:59:07.1850
1.4784445E+000	5.1080859E+002	0	08/31/2025 15:59:07.2850
1.4784451E+000	5.1692249E+002	0	08/31/2025 15:59:07.3850
1.4784470E+000	5.2201733E+002	0	08/31/2025 15:59:07.4850
1.4784557E+000	5.1794147E+002	0	08/31/2025 15:59:07.5850
1.4784517E+000	5.2099835E+002	0	08/31/2025 15:59:07.6850
1.4784690E+000	5.1233710E+002	0	08/31/2025 15:59:07.7850
1.4784973E+000	5.1437500E+002	0	08/31/2025 15:59:07.8850
1.4784966E+000	5.1845093E+002	0	08/31/2025 15:59:07.9850
1.4784772E+000	5.2252686E+002	0	08/31/2025 15:59:08.0850
1.4784646E+000	5.2660272E+002	0	08/31/2025 15:59:08.1850
1.4784802E+000	5.1896039E+002	0	08/31/2025 15:59:08.2850
1.4784703E+000	5.1590344E+002	0	08/31/2025 15:59:08.3850
1.4784793E+000	5.2048889E+002	0	08/31/2025 15:59:08.4850
1.4784753E+000	5.1335602E+002	0	08/31/2025 15:59:08.5850
1.4784870E+000	5.1437500E+002	0	08/31/2025 15:59:08.6850
1.4784914E+000	5.1896039E+002	0	08/31/2025 15:59:08.7850
1.4784992E+000	5.1896039E+002	0	08/31/2025 15:59:08.8850
1.4785000E+000	5.2048889E+002	0	08/31/2025 15:59:08.9850
1.4785028E+000	5.1946991E+002	0	08/31/2025 15:59:09.0850
1.4785041E+000	5.2303632E+002	0	08/31/2025 15:59:09.1850
1.4785130E+000	5.1896039E+002	0	08/31/2025 15:59:09.2850
1.4785138E+000	5.1997943E+002	0	08/31/2025 15:59:09.3850
1.4785125E+000	5.1997943E+002	0	08/31/2025 15:59:09.4850
1.4785168E+000	5.1743195E+002	0	08/31/2025 15:59:09.5850
1.4785366E+000	5.2150787E+002	0	08/31/2025 15:59:09.6850
1.4785404E+000	5.2048889E+002	0	08/31/2025 15:59:09.7850
1.4785508E+000	5.2558374E+002	0	08/31/2025 15:59:09.8850
1.4783742E+000	5.1845093E+002	0	08/31/2025 15:59:09.9850
1.4782469E+000	5.1386554E+002	0	08/31/2025 15:59:10.0850
1.4782355E+000	5.1946991E+002	0	08/31/2025 15:59:10.1850
1.4782377E+000	5.1488452E+002	0	08/31/2025 15:59:10.2850
1.4782407E+000	5.1896039E+002	0	08/31/2025 15:59:10.3850
1.4782289E+000	5.1896039E+002	0	08/31/2025 15:59:10.4850
1.4782239E+000	5.2048889E+002	0	08/31/2025 15:59:10.5850
1.4782232E+000	5.1488452E+002	0	08/31/2025 15:59:10.6850
1.4782256E+000	5.1590344E+002	0	08/31/2025 15:59:10.7850
1.4782288E+000	5.1997943E+002	0	08/31/2025 15:59:10.8850
1.4782162E+000	5.1692249E+002	0	08/31/2025 15:59:10.9850
1.4782246E+000	5.1641296E+002	0	08/31/2025 15:59:11.0850
1.4782189E+000	5.1946991E+002	0	08/31/2025 15:59:11.1850
1.4782318E+000	5.1590344E+002	0	08/31/2025 15:59:11.2850
1.4782422E+000	5.1794147E+002	0	08/31/2025 15:59:11.3850
1.4782479E+000	5.1997943E+002	0	08/31/2025 15:59:11.4850
1.4782513E+000	5.1590344E+002	0	08/31/2025 15:59:11.5850
1.4782699E+000	5.2609326E+002	0	08/31/2025 15:59:11.6850
1.4782686E+000	5.1590344E+002	0	08/31/2025 15:59:11.7850
1.4782747E+000	5.1488452E+002	0	08/31/2025 15:59:11.8850
1.4782718E+000	5.2150787E+002	0	08/31/2025 15:59:11.9850
1.4782705E+000	5.1029907E+002	0	08/31/2025 15:59:12.0850
1.4782668E+000	5.1437500E+002	0	08/31/2025 15:59:12.1850
1.4782766E+000	5.0928009E+002	0	08/31/2025 15:59:12.2850
1.4782788E+000	5.1997943E+002	0	08/31/2025 15:59:12.3850
1.4782810E+000	5.1743195E+002	0	08/31/2025 15:59:12.4850
1.4782783E+000	5.2150787E+002	0	08/31/2025 15:59:12.5850
1.4782844E+000	5.2201733E+002	0	08/31/2025 15:59:12.6850
1.4782903E+000	5.2099835E+002	0	08/31/2025 15:59:12.7850
1.4782916E+000	5.1233710E+002	0	08/31/2025 15:59:12.8850
1.4782901E+000	5.2660272E+002	0	08/31/2025 15:59:12.9850
1.4782891E+000	5.1743195E+002	0	08/31/2025 15:59:13.0850
1.4782979E+000	5.1488452E+002	0	08/31/2025 15:59:13.1850
1.4783065E+000	5.1335602E+002	0	08/31/2025 15:59:13.2850
1.4783053E+000	5.0826111E+002	0	08/31/2025 15:59:13.3850
1.4783080E+000	5.1743195E+002	0	08/31/2025 15:59:13.4850
1.4783111E+000	5.2150787E+002	0	08/31/2025 15:59:13.5850
1.4783227E+000	5.1488452E+002	0	08/31/2025 15:59:13.6850
1.4783154E+000	5.1131805E+002	0	08/31/2025 15:59:13.7850
1.4783120E+000	5.1437500E+002	0	08/31/2025 15:59:13.8850
1.4783257E+000	5.1233710E+002	0	08/31/2025 15:59:13.9850
1.4783288E+000	5.1437500E+002	0	08/31/2025 15:59:14.0850
1.4783344E+000	5.2048889E+002	0	08/31/2025 15:59:14.1850
1.4783427E+000	5.2813123E+002	0	08/31/2025 15:59:14.2850
1.4783503E+000	5.1182755E+002	0	08/31/2025 15:59:14.3850
1.4783524E+000	5.1539404E+002	0	08/31/2025 15:59:14.4850
1.4783458E+000	5.1794147E+002	0	08/31/2025 15:59:14.5850
1.4783595E+000	5.1539404E+002	0	08/31/2025 15:59:14.6850
1.4783565E+000	5.1284650E+002	0	08/31/2025 15:59:14.7850
1.4783618E+000	5.1386554E+002	0	08/31/2025 15:59:14.8850
1.4783646E+000	5.2405530E+002	0	08/31/2025 15:59:14.9850
1.4783646E+000	5.2354584E+002	0	08/31/2025 15:59:15.0850
1.4783770E+000	5.1946991E+002	0	08/31/2025 15:59:15.1850
1.4783716E+000	5.1794147E+002	0	08/31/2025 15:59:15.2850
1.4783705E+000	5.1539404E+002	0	08/31/2025 15:59:15.3850
1.4783731E+000	5.1641296E+002	0	08/31/2025 15:59:15.4850
1.4783809E+000	5.2456482E+002	0	08/31/2025 15:59:15.5850
1.4783883E+000	5.2099835E+002	0	08/31/2025 15:59:15.6850
1.4784037E+000	5.2303632E+002	0	08/31/2025 15:59:15.7850
1.4784071E+000	5.1233710E+002	0	08/31/2025 15:59:15.8850
1.4784144E+000	5.1692249E+002	0	08/31/2025 15:59:15.9850
1.4784112E+000	5.1845093E+002	0	08/31/2025 15:59:16.0850
1.4784150E+000	5.1335602E+002	0	08/31/2025 15:59:16.1850
1.4784225E+000	5.1335602E+002	0	08/31/2025 15:59:16.2850
1.4784213E+000	5.1845093E+002	0	08/31/2025 15:59:16.3850
1.4784315E+000	5.1488452E+002	0	08/31/2025 15:59:16.4850
1.4784378E+000	5.1233710E+002	0	08/31/2025 15:59:16.5850
1.4784422E+000	5.1896039E+002	0	08/31/2025 15:59:16.6850
1.4784501E+000	5.1641296E+002	0	08/31/2025 15:59:16.7850
1.4784397E+000	5.1590344E+002	0	08/31/2025 15:59:16.8850
1.4784435E+000	5.1946991E+002	0	08/31/2025 15:59:16.9850
1.4784528E+000	5.1590344E+002	0	08/31/2025 15:59:17.0850
1.4784541E+000	5.1182755E+002	0	08/31/2025 15:59:17.1850
1.4784595E+000	5.2405530E+002	0	08/31/2025 15:59:17.2850
1.4784636E+000	5.1997943E+002	0	08/31/2025 15:59:17.3850
1.4784698E+000	5.1794147E+002	0	08/31/2025 15:59:17.4850
1.4784687E+000	5.1743195E+002	0	08/31/2025 15:59:17.5850
1.4784759E+000	5.1335602E+002	0	08/31/2025 15:59:17.6850
1.4784760E+000	5.2201733E+002	0	08/31/2025 15:59:17.7850
1.4784830E+000	5.2456482E+002	0	08/31/2025 15:59:17.8850
1.4784857E+000	5.1590344E+002	0	08/31/2025 15:59:17.9850
1.4784857E+000	5.1946991E+002	0	08/31/2025 15:59:18.0850
1.4784853E+000	5.2150787E+002	0	08/31/2025 15:59:18.1850
1.4784988E+000	5.2099835E+002	0	08/31/2025 15:59:18.2850
1.4784991E+000	5.1641296E+002	0	08/31/2025 15:59:18.3850
1.4785044E+000	5.1845093E+002	0	08/31/2025 15:59:18.4850
1.4785043E+000	5.1997943E+002	0	08/31/2025 15:59:18.5850
1.4785076E+000	5.1284650E+002	0	08/31/2025 15:59:18.6850
1.4785078E+000	5.2456482E+002	0	08/31/2025 15:59:18.7850
1.4785068E+000	5.1692249E+002	0	08/31/2025 15:59:18.8850
1.4785085E+000	5.1539404E+002	0	08/31/2025 15:59:18.9850
